YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NDC9,PRODUCT_NDC,LAUNCH_YEAR,NPROPNAME,PROPNAME,GENERIC_DRUG_IND_CODE,THER_CLASS,LABELERNAME,DOSAGE_FORM,ACTIVE_STRENGTH,ACTIVE_STRENGTH_UNIT,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM
2018,NDC, 12 ,004721105,0472-1105,1997,BACITRACIN ZINC,BACITRACIN ZINC,Generic,Topical Products,ACTAVIS MID ATLANTIC,OINTMENT,500,UNIT/GM,Commercial, 11 ,$57.82,$5.26,$4.82,$0.46,$0.18, 12 , 7.0 , 10.6 , 6.7 , 28.0 , 26.9 , 4.1 ,$4.36,$3.87,$1.38,$46.44,$0.00,$0.95,$3.29,$11.38,$4.41,$4.82,$2.17,$57.82
2018,NDC, 12 ,620110094,62011-0094,1990,BACITRACIN ZINC,HM BACITRACIN ZINC,Generic,Topical Products,MCKESSON,OINTMENT,500,UNIT/GM,Medicare, 11 ,$56.90,$5.17,$4.74,$0.33,$0.16, 12 , 11.0 , 14.3 , 8.6 , 28.0 , 30.3 , 8.1 ,$4.26,$4.74,$1.68,$56.90,$0.00,$0.00,$0.00,$0.00,$4.26,$4.74,$1.68,$56.90
2018,NDC, 12 ,008320483,0832-0483,2015,"BENAZEPRIL, HYDROCHLOROTHIAZIDE",BENAZEPRIL-HYDROCHLOROTHIAZIDE,Generic,Cardiovascular Agents,UPSHER-SMITH,TABLET,10-12.5,MG,Medicare, 11 ,"$1,366.01",$124.18,$113.83,$1.42,$1.36, 12 , 90.0 , 80.0 , 23.4 , 90.0 , 83.8 , 39.1 ,$119.90,$107.95,$64.36,"$1,295.43",$8.00,$5.88,$5.64,$70.58,$127.90,$113.83,$62.54,"$1,366.01"
2018,NDC, 12 ,490220674,NA,NA,BENZOYL PEROXIDE,ACNE FOAMING WASH,Brand,Topical Products,WALGREENS,LIQUID,10,%,Minnesota Health Care Programs, 11 ,$102.57,$9.32,$8.55,$0.41,$0.05, 12 , 20.0 , 20.8 , 2.9 , 156.0 , 156.0 , -   ,$8.90,$8.46,$0.83,$101.57,$0.00,$0.08,$0.29,$1.00,$8.90,$8.55,$0.77,$102.57
2018,NDC, 12 ,541620019,54162-019,2015,BENZOYL PEROXIDE,BENZOYL PEROXIDE,Generic,Topical Products,GERITREX CORPORATION,GEL,10,%,Minnesota Health Care Programs, 12 ,$80.01,$6.67,$6.67,$0.27,$0.12, 12 , 23.0 , 24.3 , 5.1 , 56.0 , 56.3 , 1.2 ,$6.23,$5.84,$1.94,$70.02,$0.00,$0.83,$1.69,$9.99,$6.79,$6.67,$0.60,$80.01
2018,NDC, 12 ,578960444,57896-444,2005,BISACODYL,BISACODYL,Generic,Gastrointestinal Products,GERI-CARE,SUPPOSITORY,10,MG,Medicare, 11 ,$47.29,$4.30,$3.94,$0.25,$0.28, 12 , 13.0 , 15.9 , 7.9 , 12.0 , 14.1 , 4.9 ,$4.60,$3.94,$2.21,$47.29,$0.00,$0.00,$0.00,$0.00,$4.60,$3.94,$2.21,$47.29
2018,NDC, 12 ,001937315,NA,NA,BLOOD GLUCOSE CALIBRATION,CONTOUR NEXT CONTROL,Brand,Miscellaneous Products,ASCENSIA DIABETES CARE,SOLUTION,LOW,NA,Commercial, 11 ,$97.30,$8.85,$8.11,$0.36,$7.48, 12 , 30.0 , 22.8 , 13.1 , 1.0 , 1.1 , 0.3 ,$2.27,$3.61,$3.98,$43.33,$5.34,$4.50,$3.72,$53.97,$8.06,$8.11,$0.62,$97.30
2018,NDC, 12 ,001937151,NA,NA,BLOOD GLUCOSE MONITORING SUPPLIES,CONTOUR MONITOR,Brand,Miscellaneous Products,ASCENSIA DIABETES CARE,KIT,W/DEVICE,NA,Commercial, 12 ,$227.13,$18.93,$18.93,$0.93,$16.22, 12 , 30.0 , 20.3 , 14.3 , 1.0 , 1.2 , 0.4 ,$12.87,$11.27,$5.91,$135.22,$3.88,$4.98,$5.69,$59.77,$16.11,$18.93,$6.23,$227.13
2018,NDC, 12 ,590110757,59011-757,2011,BUPRENORPHINE,BUTRANS,Brand,Analgesics and Anesthetics,PURDUE PHARMA L.P.,PATCH WEEKLY,7.5,MCG/HR,Minnesota Health Care Programs, 12 ,"$4,009.16",$334.10,$334.10,$13.64,$95.46, 12 , 28.0 , 24.5 , 8.2 , 4.0 , 3.5 , 1.2 ,$378.09,$333.60,$109.46,"$4,003.16",$0.00,$0.50,$1.17,$6.00,$380.29,$334.10,$109.69,"$4,009.16"
2018,NDC, 12 ,510790960,51079-960,2001,BUSPIRONE HCL,BUSPIRONE HCL,Generic,Central Nervous System Drugs,MYLAN INSTITUTIONAL,TABLET,15,MG,Commercial, 12 ,$156.94,$13.08,$13.08,$0.35,$0.12, 12 , 30.0 , 37.3 , 27.0 , 90.0 , 104.8 , 74.3 ,$0.00,$2.68,$4.48,$32.21,$8.14,$10.39,$10.67,$124.73,$12.11,$13.08,$9.34,$156.94
2018,NDC, 12 ,009046538,0904-6538,1995,"BUTALBITAL, ACETAMINOPHEN, CAFFEINE",BUTALBITAL-APAP-CAFFEINE,Generic,Analgesics and Anesthetics,MAJOR PHARMACEUTICALS,TABLET,50-325-40,MG,Minnesota Health Care Programs, 11 ,$628.96,$57.18,$52.41,$4.95,$1.75, 12 , 6.0 , 10.6 , 10.0 , 24.0 , 29.9 , 23.1 ,$14.29,$51.62,$118.89,$619.40,$1.00,$0.67,$0.49,$8.00,$14.87,$52.41,$118.64,$628.96
2018,NDC, 12 ,405650122,NA,NA,CADEXOMER IODINE,IODOSORB,Brand,Miscellaneous Products,SMITH & NEPHEW UNITED,GEL,0.9,%,Medicare, 11 ,"$1,513.09",$137.55,$126.09,$6.10,$3.15, 12 , 17.5 , 20.7 , 11.0 , 40.0 , 40.0 , -   ,$0.00,$0.00,$0.00,$0.00,$126.93,$126.09,$4.53,"$1,513.09",$126.93,$126.09,$4.53,"$1,513.09"
2018,NDC, 12 ,515255901,51525-5901,2010,CARISOPRODOL,CARISOPRODOL,Generic,Neuromuscular Drugs,WALLACE PHARMACEUTICALS,TABLET,250,MG,Commercial, 11 ,"$1,170.66",$106.42,$97.56,$6.16,$2.39, 12 , 13.5 , 15.8 , 11.4 , 32.5 , 40.8 , 35.3 ,$31.11,$72.94,$85.72,$875.23,$22.45,$24.62,$14.39,$295.43,$58.27,$97.56,$88.71,"$1,170.66"
2018,NDC, 12 ,658620083,65862-083,2013,CEFADROXIL,CEFADROXIL,Generic,Anti-Infective Agents,AUROBINDO PHARMA,SUSPENSION RECONSTITUTED,250,MG/5ML,Commercial, 11 ,$956.89,$86.99,$79.74,$6.13,$0.38, 12 , 10.0 , 13.0 , 11.7 , 100.0 , 208.3 , 253.9 ,$34.37,$70.71,$124.65,$848.54,$10.00,$9.03,$8.85,$108.35,$34.37,$79.74,$122.13,$956.89
2018,NDC, 12 ,681800182,68180-182,2008,CEFADROXIL,CEFADROXIL,Generic,Anti-Infective Agents,LUPIN PHARMACEUTICALS,SUSPENSION RECONSTITUTED,500,MG/5ML,Commercial, 12 ,$577.50,$48.13,$48.13,$4.10,$0.49, 12 , 10.0 , 11.8 , 7.6 , 100.0 , 97.9 , 7.2 ,$39.58,$30.19,$23.15,$362.30,$10.00,$17.93,$14.85,$215.20,$52.97,$48.13,$15.89,$577.50
2018,NDC, 12 ,681800182,68180-182,2008,CEFADROXIL,CEFADROXIL,Generic,Anti-Infective Agents,LUPIN PHARMACEUTICALS,SUSPENSION RECONSTITUTED,500,MG/5ML,Minnesota Health Care Programs, 11 ,$709.30,$64.48,$59.11,$5.59,$0.51, 12 , 10.0 , 10.6 , 3.6 , 100.0 , 116.7 , 51.5 ,$38.43,$53.75,$43.57,$645.02,$0.00,$2.05,$7.11,$24.64,$40.89,$59.11,$41.48,$709.30
2018,NDC, 12 ,001439924,0143-9924,2001,CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,Generic,Anti-Infective Agents,HIKMA,SOLUTION RECONSTITUTED,1,GM,Commercial, 11 ,$272.89,$24.81,$22.74,$18.19,$0.24, 12 , 1.0 , 1.3 , 0.5 , 2.0 , 93.6 , 218.3 ,$0.77,$9.62,$18.52,$115.47,$5.41,$5.02,$4.24,$60.27,$8.37,$22.74,$35.07,$272.89
2018,NDC, 12 ,167140397,16714-397,2007,CEFPROZIL,CEFPROZIL,Generic,Anti-Infective Agents,NORTHSTAR RX,SUSPENSION RECONSTITUTED,250,MG/5ML,Medicare, 11 ,"$1,064.91",$96.81,$88.74,$9.34,$0.47, 12 , 10.0 , 9.5 , 1.4 , 200.0 , 187.5 , 84.9 ,$79.21,$77.39,$29.39,$928.71,$1.25,$11.35,$18.04,$136.20,$92.13,$88.74,$33.57,"$1,064.91"
2018,NDC, 12 ,003630458,0363-0458,2008,CETIRIZINE HCL,WAL-ZYR,Generic,Respiratory Agents,WALGREENS,TABLET,10,MG,Minnesota Health Care Programs, 11 ,$77.36,$7.03,$6.45,$0.20,$0.20, 12 , 30.0 , 32.3 , 19.2 , 30.0 , 32.3 , 19.2 ,$5.21,$5.73,$4.65,$68.70,$0.00,$0.72,$1.33,$8.66,$5.71,$6.45,$4.16,$77.36
2018,NDC, 12 ,001260035,0126-0035,2018,"CHLORHEXIDINE GLUCONATE (MOUTH,THROAT)",PERIOGARD,Generic,Topical Products,COLGATE ORAL PHARMACEUTICALS,SOLUTION,0.12,%,Commercial, 12 ,$53.93,$4.49,$4.49,$0.40,$0.01, 12 , 14.0 , 11.3 , 3.9 , 476.5 , 476.5 , 3.7 ,$0.00,$0.19,$0.66,$2.29,$2.97,$4.30,$2.83,$51.64,$3.01,$4.49,$2.64,$53.93
2018,NDC, 12 ,683820528,68382-528,2018,CHOLESTYRAMINE,CHOLESTYRAMINE,Generic,Cardiovascular Agents,ZYDUS PHARMACEUTICALS (USA),PACKET,4,GM,Minnesota Health Care Programs, 12 ,"$1,666.31",$138.86,$138.86,$5.05,$2.12, 12 , 30.0 , 27.5 , 6.9 , 60.0 , 65.5 , 17.2 ,$138.41,$136.57,$41.09,"$1,638.83",$1.00,$2.10,$2.38,$25.25,$139.41,$138.86,$41.12,"$1,666.31"
2018,NDC, 12 ,000650656,0065-0656,1991,CIPROFLOXACIN HCL (OPHTH),CILOXAN,Brand,Topical Products,NOVARTIS,SOLUTION,0.3,%,Commercial, 11 ,"$1,033.36",$93.94,$86.11,$6.71,$14.76, 12 , 12.0 , 12.8 , 8.2 , 5.0 , 5.8 , 1.9 ,$54.62,$58.65,$64.70,$703.80,$10.58,$27.46,$30.19,$329.56,$120.69,$86.11,$77.52,"$1,033.36"
2018,NDC, 12 ,317220901,31722-901,2016,CLOPIDOGREL BISULFATE,CLOPIDOGREL BISULFATE,Generic,Hematological Agents,CAMBER PHARMACEUTICALS,TABLET,75,MG,Commercial, 12 ,$187.20,$15.60,$15.60,$0.26,$0.23, 12 , 60.0 , 60.0 , 31.3 , 60.0 , 67.5 , 46.3 ,$0.00,$2.84,$5.29,$34.09,$6.15,$11.51,$17.86,$138.16,$9.56,$15.60,$17.85,$187.20
2018,NDC, 12 ,372050760,37205-760,2013,CLOTRIMAZOLE (TOPICAL),CLOTRIMAZOLE ANTI-FUNGAL,Generic,Topical Products,LEADER BRAND PRODUCTS,CREAM,1,%,Medicare, 11 ,$86.94,$7.90,$7.25,$0.30,$0.22, 12 , 30.0 , 24.0 , 7.6 , 28.0 , 32.7 , 10.9 ,$5.56,$4.96,$3.60,$59.55,$0.00,$2.28,$4.29,$27.39,$6.59,$7.25,$2.57,$86.94
2018,NDC, 12 ,516722062,51672-2062,2000,CLOTRIMAZOLE VAGINAL,3 DAY VAGINAL,Generic,Genitourinary Products,TARO,CREAM,2,%,Commercial, 11 ,$115.45,$10.50,$9.62,$2.06,$0.42, 12 , 3.0 , 4.7 , 2.8 , 21.0 , 22.8 , 6.1 ,$9.37,$8.92,$4.06,$107.03,$0.00,$0.70,$2.43,$8.42,$9.37,$9.62,$2.95,$115.45
2018,NDC, 12 ,411630384,41163-384,2012,DEXTROMETHORPHAN POLISTIREX,EQL COUGH DM,Generic,Respiratory Agents,EQUALINE,SUSPENSION EXTENDED RELEASE,30,MG/5ML,Minnesota Health Care Programs, 12 ,$113.51,$9.46,$9.46,$0.92,$0.08, 12 , 8.5 , 10.3 , 5.6 , 89.0 , 118.7 , 43.8 ,$7.28,$9.38,$3.22,$112.51,$0.00,$0.08,$0.29,$1.00,$7.28,$9.46,$3.15,$113.51
2018,NDC, 12 ,005915619,0591-5619,1987,DIAZEPAM,DIAZEPAM,Generic,Central Nervous System Drugs,ACTAVIS PHARMA,TABLET,5,MG,Minnesota Health Care Programs, 11 ,$46.41,$4.22,$3.87,$0.18,$0.12, 12 , 28.0 , 20.9 , 11.7 , 30.0 , 32.4 , 24.0 ,$3.94,$3.62,$1.88,$43.39,$0.00,$0.25,$0.45,$3.00,$4.12,$3.87,$1.74,$46.41
2018,NDC, 12 ,368000379,36800-379,1987,DIPHENHYDRAMINE HCL,ALLERGY RELIEF CHILDRENS,Generic,Respiratory Agents,TOPCO,LIQUID,12.5,MG/5ML,Minnesota Health Care Programs, 11 ,$40.03,$3.64,$3.34,$0.21,$0.02, 12 , 12.0 , 16.1 , 12.1 , 118.0 , 157.7 , 58.6 ,$3.49,$3.34,$1.23,$40.03,$0.00,$0.00,$0.00,$0.00,$3.49,$3.34,$1.23,$40.03
2018,NDC, 12 ,005912482,0591-2482,2015,"DORZOLAMIDE HCL, TIMOLOL MALEATE",DORZOLAMIDE HCL-TIMOLOL MAL,Generic,Topical Products,ACTAVIS PHARMA,SOLUTION,22.3-6.8,MG/ML,Medicare, 12 ,$345.81,$28.82,$28.82,$0.63,$2.31, 12 , 40.0 , 45.8 , 26.8 , 10.0 , 12.5 , 6.2 ,$0.00,$5.39,$10.48,$64.70,$20.95,$21.72,$16.60,$260.65,$31.91,$28.82,$12.89,$345.81
2018,NDC, 12 ,005913591,0591-3591,1994,DRONABINOL,DRONABINOL,Generic,Gastrointestinal Products,ACTAVIS PHARMA,CAPSULE,2.5,MG,Commercial, 11 ,"$1,584.84",$144.08,$132.07,$6.80,$2.50, 12 , 30.0 , 19.4 , 13.2 , 60.0 , 52.8 , 37.5 ,$97.79,$101.66,$68.62,"$1,219.94",$10.00,$7.75,$6.00,$93.00,$123.17,$132.07,$93.58,"$1,584.84"
2018,NDC, 12 ,525440981,52544-981,2010,"DROSPIRENONE,ETHINYL ESTRADIOL",ZARAH,Generic,Endocrine and Metabolic Drugs,MAYNE PHARMA,TABLET,3-0.03,MG,Commercial, 12 ,$812.08,$67.67,$67.67,$0.96,$0.88, 12 , 84.0 , 70.2 , 24.4 , 84.0 , 77.0 , 27.0 ,$76.31,$67.67,$43.69,$812.08,$0.00,$0.00,$0.00,$0.00,$76.31,$67.67,$43.69,$812.08
2018,NDC, 12 ,620370863,62037-863,2012,ENOXAPARIN SODIUM,ENOXAPARIN SODIUM,Generic,Hematological Agents,ACTAVIS PHARMA,SOLUTION,100,MG/ML,Medicare, 12 ,"$9,338.00",$778.17,$778.17,$54.29,$24.19, 12 , 7.0 , 14.3 , 12.2 , 13.5 , 32.2 , 36.1 ,$262.30,$599.71,$992.27,"$7,196.48",$138.21,$175.05,$174.95,"$2,100.56",$633.07,$778.17,$964.61,"$9,338.00"
2018,NDC, 12 ,545050101,54505-101,2010,EPINEPHRINE (ANAPHYLAXIS),EPINEPHRINE,Generic,Cardiovascular Agents,IMPAX GENERICS,SOLUTION AUTO-INJECTOR,0.15,MG/0.15ML,Minnesota Health Care Programs, 12 ,"$1,981.06",$165.09,$165.09,$16.93,$82.54, 12 , 2.0 , 9.8 , 12.8 , 2.0 , 2.0 , -   ,$149.93,$157.09,$78.85,"$1,885.07",$0.00,$0.00,$0.00,$0.00,$149.93,$165.09,$67.00,"$1,981.06"
2018,NDC, 12 ,167140305,16714-305,2011,FAMCICLOVIR,FAMCICLOVIR,Generic,Anti-Infective Agents,NORTHSTAR RX,TABLET,500,MG,Commercial, 11 ,$149.18,$13.56,$12.43,$2.04,$1.13, 12 , 3.0 , 6.1 , 6.5 , 7.0 , 11.0 , 9.4 ,$0.00,$3.00,$6.87,$35.94,$8.15,$9.44,$5.44,$113.24,$9.01,$12.43,$8.97,$149.18
2018,NDC, 12 ,003783040,0378-3040,2001,FAMOTIDINE,FAMOTIDINE,Generic,Gastrointestinal Products,MYLAN,TABLET,40,MG,Commercial, 12 ,$78.68,$6.56,$6.56,$0.10,$0.10, 12 , 90.0 , 65.0 , 30.9 , 75.0 , 66.3 , 26.7 ,$0.00,$0.85,$2.49,$10.23,$6.07,$5.70,$3.39,$68.45,$6.28,$6.56,$2.69,$78.68
2018,NDC, 12 ,165710211,16571-211,2014,FLUCONAZOLE,FLUCONAZOLE,Generic,Anti-Infective Agents,"PACK PHARMACEUTICALS, LLC",TABLET,100,MG,Commercial, 11 ,$250.62,$22.78,$20.89,$1.47,$1.36, 12 , 12.0 , 14.3 , 10.1 , 12.0 , 15.3 , 9.9 ,$4.06,$8.68,$11.24,$104.12,$11.65,$12.21,$12.34,$146.50,$13.36,$20.89,$15.10,$250.62
2018,NDC, 12 ,684620101,68462-101,2006,FLUCONAZOLE,FLUCONAZOLE,Generic,Anti-Infective Agents,GLENMARK PHARMACEUTICALS,TABLET,50,MG,Commercial, 11 ,$208.80,$18.98,$17.40,$0.85,$0.96, 12 , 14.0 , 20.5 , 18.0 , 14.0 , 18.2 , 14.6 ,$5.83,$8.87,$9.67,$106.39,$5.82,$6.63,$7.68,$79.54,$14.25,$17.40,$13.18,$208.80
2018,NDC, 12 ,762820201,76282-201,2005,FOSINOPRIL SODIUM,FOSINOPRIL SODIUM,Generic,Cardiovascular Agents,EXELAN PHARMACEUTICALS,TABLET,20,MG,Medicare, 12 ,$192.06,$16.01,$16.01,$0.21,$0.19, 12 , 90.0 , 75.0 , 27.1 , 90.0 , 86.3 , 41.0 ,$6.85,$10.05,$8.71,$120.58,$2.68,$5.92,$6.17,$71.04,$15.57,$16.01,$6.76,$192.06
2018,NDC, 12 ,231550473,23155-473,2014,FUROSEMIDE,FUROSEMIDE,Generic,Cardiovascular Agents,AVET PHARMACEUTICALS,SOLUTION,10,MG/ML,Medicare, 11 ,$84.81,$7.71,$7.07,$5.65,$1.33, 12 , 1.0 , 1.3 , 0.6 , 4.0 , 5.3 , 2.6 ,$4.63,$4.76,$3.27,$57.06,$0.85,$2.31,$3.10,$27.70,$8.08,$7.07,$3.04,$84.81
2018,NDC, 12 ,510790072,51079-072,1995,FUROSEMIDE,FUROSEMIDE,Generic,Cardiovascular Agents,MYLAN INSTITUTIONAL,TABLET,20,MG,Commercial, 11 ,$44.58,$4.05,$3.72,$0.11,$0.07, 12 , 30.0 , 33.1 , 28.9 , 30.0 , 56.7 , 65.2 ,$0.00,$0.94,$1.36,$11.32,$0.87,$2.22,$3.72,$26.60,$1.73,$3.72,$3.66,$44.58
2018,NDC, 12 ,514070047,51407-047,2016,GABAPENTIN,GABAPENTIN,Generic,Neuromuscular Drugs,GOLDEN STATE MEDICAL SUPPLY,CAPSULE,100,MG,Commercial, 12 ,$63.76,$5.31,$5.31,$0.11,$0.05, 12 , 30.0 , 50.0 , 29.5 , 90.0 , 110.0 , 82.2 ,$0.00,$0.58,$1.18,$6.95,$3.42,$4.73,$4.08,$56.81,$3.58,$5.31,$3.81,$63.76
2018,NDC, 12 ,716100175,71610-175,2002,GLIPIZIDE,GLIPIZIDE,Generic,Endocrine and Metabolic Drugs,APHENA PHARMA SOLUTIONS,TABLET,5,MG,Commercial, 11 ,$70.31,$6.39,$5.86,$0.07,$0.03, 12 , 90.0 , 90.0 , -   , 180.0 , 172.5 , 71.4 ,$0.00,$0.81,$1.45,$9.73,$5.38,$5.05,$3.65,$60.58,$6.26,$5.86,$2.97,$70.31
2018,NDC, 12 ,547380981,54738-981,2016,GUAIFENESIN,GUAIFENESIN,Generic,Respiratory Agents,RICHMOND PHARMACEUTICALS,TABLET,400,MG,Minnesota Health Care Programs, 11 ,$28.47,$2.59,$2.37,$0.15,$0.06, 12 , 10.0 , 15.3 , 9.4 , 40.0 , 42.6 , 26.2 ,$1.73,$1.96,$1.11,$23.47,$0.00,$0.42,$0.51,$5.00,$2.27,$2.37,$0.84,$28.47
2018,NDC, 12 ,700000299,70000-0299,2017,GUAIFENESIN,TUSSIN MUCUS+CHEST CONGESTION,Generic,Respiratory Agents,LEADER BRAND PRODUCTS,LIQUID,100,MG/5ML,Minnesota Health Care Programs, 12 ,$43.52,$3.63,$3.63,$0.81,$0.02, 12 , 4.0 , 4.5 , 2.9 , 118.0 , 157.8 , 58.3 ,$3.18,$3.21,$1.03,$38.52,$0.00,$0.42,$0.51,$5.00,$3.65,$3.63,$1.04,$43.52
2018,NDC, 12 ,001130973,0113-0973,2006,HYDROCORTISONE (TOPICAL),ANTI-ITCH MAXIMUM STRENGTH,Generic,Topical Products,PERRIGO PHARMACEUTICALS,CREAM,1,%,Minnesota Health Care Programs, 11 ,$43.24,$3.93,$3.60,$0.30,$0.12, 12 , 14.0 , 11.9 , 3.8 , 28.0 , 30.5 , 8.1 ,$2.29,$2.21,$0.95,$26.49,$0.00,$1.40,$3.92,$16.75,$2.60,$3.60,$3.27,$43.24
2018,NDC, 12 ,243850190,24385-190,2001,HYDROCORTISONE (TOPICAL),GNP HYDROCORTISONE,Generic,Topical Products,BERGEN BRUNSWIG,CREAM,0.5,%,Minnesota Health Care Programs, 11 ,$51.11,$4.65,$4.26,$0.36,$0.11, 12 , 8.5 , 11.9 , 9.2 , 28.0 , 39.9 , 22.6 ,$3.28,$4.01,$2.05,$48.11,$0.00,$0.25,$0.45,$3.00,$3.28,$4.26,$1.94,$51.11
2018,NDC, 12 ,411630471,41163-471,2010,HYDROCORTISONE (TOPICAL),EQL ANTI-ITCH MAXIMUM STRENGTH,Generic,Topical Products,EQUALINE,OINTMENT,1,%,Medicare, 11 ,$53.16,$4.83,$4.43,$0.15,$0.04, 12 , 14.5 , 28.9 , 30.1 , 100.0 , 107.0 , 57.9 ,$3.67,$3.79,$2.32,$45.48,$0.00,$0.64,$2.22,$7.68,$3.79,$4.43,$2.23,$53.16
2018,NDC, 12 ,516722013,51672-2013,1995,HYDROCORTISONE (TOPICAL),HYDROCORTISONE,Brand,Topical Products,TARO,CREAM,1,%,Medicare, 11 ,$76.30,$6.94,$6.36,$0.33,$0.17, 12 , 14.5 , 19.1 , 9.8 , 28.0 , 36.4 , 23.1 ,$4.12,$5.53,$4.05,$66.35,$0.00,$0.83,$2.87,$9.95,$4.78,$6.36,$3.82,$76.30
2018,NDC, 12 ,516724083,51672-4083,2004,HYDROCORTISONE BUTYRATE,HYDROCORTISONE BUTYRATE,Generic,Topical Products,TARO,OINTMENT,0.1,%,Commercial, 11 ,$913.51,$83.05,$76.13,$4.21,$2.34, 12 , 15.0 , 18.1 , 11.1 , 37.5 , 32.5 , 16.7 ,$37.32,$52.19,$50.42,$626.26,$11.00,$23.94,$26.47,$287.25,$50.20,$76.13,$42.16,$913.51
2018,NDC, 12 ,604290294,60429-294,2014,HYDROXYZINE PAMOATE,HYDROXYZINE PAMOATE,Generic,Central Nervous System Drugs,GOLDEN STATE MEDICAL SUPPLY,CAPSULE,25,MG,Commercial, 11 ,$57.14,$5.19,$4.76,$0.18,$0.08, 12 , 30.0 , 26.2 , 14.2 , 50.0 , 57.2 , 25.3 ,$2.90,$2.36,$2.19,$28.33,$1.04,$2.40,$3.17,$28.81,$4.41,$4.76,$2.13,$57.14
2018,NDC, 12 ,764390307,76439-307,2011,HYOSCYAMINE SULFATE,HYOSCYAMINE SULFATE,Generic,Gastrointestinal Products,VIRTUS PHARMACEUTICALS OPCO,TABLET DISINTEGRATING,0.125,MG,Commercial, 11 ,$529.06,$48.10,$44.09,$4.56,$0.77, 12 , 7.5 , 9.7 , 7.1 , 30.0 , 57.4 , 46.3 ,$19.90,$35.41,$41.34,$424.93,$8.55,$8.68,$7.49,$104.13,$26.45,$44.09,$39.85,$529.06
2018,NDC, 12 ,504280519,NA,NA,IBUPROFEN,CVS IBUPROFEN,Brand,Analgesics and Anesthetics,CVS PHARMACY HEALTHCARE SERV,TABLET,200,MG,Minnesota Health Care Programs, 12 ,$49.58,$4.13,$4.13,$0.26,$0.05, 12 , 15.0 , 16.2 , 10.6 , 100.0 , 80.8 , 35.5 ,$4.58,$3.74,$1.97,$44.86,$0.00,$0.39,$0.59,$4.72,$4.98,$4.13,$1.57,$49.58
2018,NDC, 12 ,440870188,44087-0188,2012,"INTERFERON BETA,1A",REBIF REBIDOSE TITRATION PACK,Brand,Misc Psychotherapeutic/Neurolog,SERONO,SOLUTION AUTO-INJECTOR,6X8.8 & 6X22,MCG,Commercial, 12 ,"$84,573.85","$7,047.82","$7,047.82",$251.71,"$1,726.00", 12 , 28.0 , 28.0 , -   , 4.0 , 4.1 , 0.1 ,"$7,159.56","$6,811.25",$794.25,"$81,735.03",$28.33,$236.57,$353.34,"$2,838.82","$7,224.87","$7,047.82",$659.43,"$84,573.85"
2018,NDC, 12 ,623320052,62332-052,2016,"IRBESARTAN, HYDROCHLOROTHIAZIDE",IRBESARTAN-HYDROCHLOROTHIAZIDE,Generic,Cardiovascular Agents,ALEMBIC PHARMACEUTICALS,TABLET,300-12.5,MG,Commercial, 12 ,$567.85,$47.32,$47.32,$0.56,$0.56, 12 , 90.0 , 85.0 , 17.3 , 90.0 , 85.0 , 17.3 ,$26.96,$36.82,$36.74,$441.89,$5.27,$10.43,$13.22,$125.18,$32.31,$47.32,$38.22,$567.85
2018,NDC, 12 ,002281410,0228-1410,2016,LAMOTRIGINE,LAMOTRIGINE ER,Generic,Neuromuscular Drugs,ACTAVIS ELIZABETH,TABLET EXTENDED RELEASE 24 HOUR,25,MG,Commercial, 11 ,"$2,542.66",$231.15,$211.89,$5.48,$3.05, 12 , 30.0 , 38.7 , 26.7 , 52.5 , 69.5 , 70.1 ,$97.17,$179.32,$207.39,"$2,151.80",$14.50,$32.57,$35.44,$390.86,$149.31,$211.89,$199.83,"$2,542.66"
2018,NDC, 12 ,691020137,69102-137,2017,LAMOTRIGINE,LAMOTRIGINE STARTER KIT-ORANGE,Generic,Neuromuscular Drugs,OWP PHARMACEUTICALS,KIT,42 X 25 MG &,7 X 100 MG,Minnesota Health Care Programs, 12 ,"$6,590.96",$549.25,$549.25,$18.67,$11.21, 12 , 29.0 , 29.4 , 4.0 , 49.0 , 49.0 , -   ,$548.85,$502.57,$160.81,"$6,030.89",$0.00,$0.33,$0.49,$4.00,$549.35,$549.25,$38.72,"$6,590.96"
